FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1004202,Clayton Farmers Market and Small Farm Animals,http://www.ClaytonCommunityFair.com/claytonfarmersmarket,Clayton Farmers Market and Small Farm Animals,,,,4616 Wallbridge Road,Clayton,Stevens,Washington,99110,06/07/2015 to 09/27/2015,Sun: 12:00 PM-4:00 PM;,,,,,,,-117.545394,47.98998,,7/27/2015 15:28
1004204,Westlake Farmers' Market,,,,,,Intersection Booker T. Washington Hwy. & Enterprise Lane,Moneta,Bedford,Virginia,24184,,,,,,,,,-79.7624,37.0888,,2/19/2012 14:25
1004206,Rutherford County Farmers' Market,https://extension.tennessee.edu/Rutherford/Pages/Farmers-Market.aspx,https://www.facebook.com/RutherfordCountyFarmersMarket,https://twitter.com/rcfarmersmarket,,http://instagram.com/rutherfordcofarmersmkt,315 John R RIce Blvd.,Murfreesboro,Rutherford,Tennessee,37129,05/09/2014 to 10/31/2014,Tue: 7:00 AM-12:00 PM;Fri: 7:00 AM-12:00 PM;,,,,,,,-86.448237,35.854215,Local government building grounds,3/25/2014 17:37
1004208,Roughrider Homegrowers Association,,,,,,21st St. & 6th Ave. W,Dickinson,,North Dakota,,,,,,,,,,-102.793,46.905,,2011
1004209,Tionesta Farmers Market,,,,,,Forest County Courthouse,Tionesta,Forest,Pennsylvania,16353,,,,,,,,,-79.4564,41.4962,,2009
1004210,Market & Penn Streets Farmers' Market,http://www.pennstreetfarmersmarket.com,,,,,380 W. Market Street,York,York,Pennsylvania,17401,January to December,Tue:6:00 am - 3:00 pm;Fri:6:00 am - 3:00 pm;Sat:6:00 am - 3:00 pm;,,,,,,,-76.7363,39.9593,Private business parking lot,4/28/2011 15:00
1004212,Oxford Farmers Market,,https://www.facebook.com/OxfordMarket,,,,Corner of Lanier and McClanahan Streets,Oxford,Granville,North Carolina,27565,04/18/2015 to 11/12/2016,Wed: 8:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-78.5866163,36.3148277,,6/27/2016 13:04
1004214,Butler Plaza Satellite Market,,,,,,Southwest Gainesville at Butler Plaza,Gainesville,Alachua,Florida,32608,,,,,,,,,-82.3794,29.6223,,2009
1004216,Claremont Farmers and Artisans Market,,,,,,Broad Street Park,Claremont,Sullivan,New Hampshire,3743,June to September,Thu:4:00 PM - 7:00 PM;,,,,,,,-72.3368479,43.3715631,Local government building grounds,5/24/2012 14:02
1004217,Dixboro Farmers' Market,http://www.dixborofarmersmarket.org,https://www.facebook.com/pages/Dixboro-Farmers-Market/372563842791981,,,,5221 Church Road,Ann Arbor,Washtenaw,Michigan,48105,05/20/2016 to ,Fri: 3:00 PM-7:00 PM;,,,,,,,-83.65634,42.312497,,6/29/2016 7:02
1004218,Waverly Farmers' Market,http://www.waverlyfm.com,https://www.facebook.com/waverlycary,https://twitter.com/waverlycary,,,575 New Waverly Pl,Cary,Wake,North Carolina,27518,04/26/2014 to 10/25/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-78.777301,35.738503,Private business parking lot,3/25/2014 17:11
1004223,Franklin-Simpson Farmers Market,http://www.ces.ca.uky.edu/simpson/,https://www.facebook.com/FranklinSimpsonFarmersMarket,,,,304 N. Main St.,Franklin,Simpson,Kentucky,42134,05/15/2014 to 10/31/2014,Tue: 6:30 AM-3:00 PM;Thu: 6:30 AM-3:00 PM;Fri: 6:30 AM-3:00 PM;Sat: 6:30 AM-3:00 PM;,,,,,,,-86.577411,36.724212,Educational institution,3/14/2014 11:08
1004225,Harriman State Campus Farmers Market,http://www.empirestateplaza.org,,,,,"Harriman State Office Campus, Vendor Park, 1220 Washington Ave,",Albany,Albany,New York,,May to October,Fri:10:00 AM - 2:00 PM;,,,,,,,-73.80877,42.678318,Federal/State government building grounds,5/31/2012 13:39
1004226,Empire State Plaza Farmers Market,http://www.ogs.ny.gov,,,,,Empire State Plaza,Albany,Albany,New York,12242,May to October,Wed:10:00 AM - 2:00 PM;Fri:10:00 AM - 2:00 PM;,,,,,,,-73.758667,42.651353,Federal/State government building grounds,6/1/2012 11:12
1004227,Montgomery Curb Market,,,,,,1004 Madison Avenue,Montgomery,Montgomery,Alabama,36104,,,,,,,,,-86.2952,32.3803,,2009
1004232,Jeffersonville Farmers Market,http://www.jeffmainstreet.org/events/farmers-market,,,,,Corner of Chestnut Street and Locust Street,Jeffersonville,Clark,Indiana,47130,06/01/2013 to 10/26/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-85.737895,38.272747,"Faith-based institution (e.g., church, mosque, synagogue, temple)",7/1/2013 14:43
1004233,Camden Avenue Farmers Market,http://CamdenAveFarmersMarket.com,https://www.facebook.com/CamdenAvenueFarmersMarket,,,,1401 Camden Avenue,Salisbury,Wicomico,Maryland,21801,01/01/2016 to 12/31/2016,Tue: 2:30 PM-6:00 PM;,,,,,,,-75.610099,38.340529,,6/27/2016 14:46
1004234,Lafayette Jockey Lot Flea Market,http://www.lafayettejockeylot.com,,,,,3011 N.W. Evangeline Thwy,Lafayette,Lafayette,Louisiana,70507,January to December,Sat:8:00 AM - 5:00 PM;sun:8:00 AM - 5:00 PM;,,,,,,,-92.0230179,30.284513,Other,5/17/2012 11:00
1004237,Comfort Area Farmers Market,http://www.comfortchamberofcommerce.com/,,,,,427 Main at Highway 27 and Broadway,Comfort,Kendall,Texas,78013,April to August,Sat:8:00 AM - 12:00 PM;,,,,,,,-98.91297,29.96761,Local government building grounds,5/8/2012 14:12
1004238,New Brunswick Community Farmers Market,http://www.nbcfarmersmarket.com,,,,,178 Jones Avenue,New Brunswick,Middlesex,New Jersey,8901,June to November,Thu:11:00 AM - 3:00 PM;Sat:11:00 AM - 5:00 PM;,,,,,,,-74.444572,40.480173,Educational institution,5/1/2012 10:04
1004240,Wabash Farmers Market,,,,,,Honeywell Center parking lot,Wabash,Wabash,Indiana,46992,,,,,,,,,-85.8263,40.7954,,2009
1004241,York County Farmers Market,,,,,, Elizabeth Lane & Black Street,Rock Hill,York,South Carolina,29745,,,,,,,,,-81.027,34.9276,,2009
1004244,Gilmer County Farmers Market,,,,,,Broad Street,Ellijay,Gilmer,Georgia,30540,05/24/2014 to 10/04/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-84.48294,34.695193,"Faith-based institution (e.g., church, mosque, synagogue, temple)",3/31/2014 15:56
1004245,Kinderhook Farmers Market,,,,,,village green            green st.,kinderhook,Columbia,New York,12106,June to September,Sat:9:00 AM - 1:00 PM;,,,,,,,-73.69983,42.396032,Closed-off public street,5/17/2012 9:42
1004247,Grinnell Farmers Market,http://www.grinnellchamber.org,,,,,"Central Park, east side of Broad Street",Grinnell,Poweshiek,Iowa,50112,,,,,,,,,-92.765,41.7673,,2009
1004248,Cadillac Area Farmers Market,,,,,,Lake Street near the Wexford County Public Library,Cadillac,Wexford,Michigan,49601,July to October,Tue:8:00 AM - 4:30 PM;Fri:8:00 AM - 4:30 PM;,"June 15, 2012 to June",Tue:8:00 AM - 1:00 PM;Fri:8:00 AM - 1:00 PM;,,,,,-85.402114,44.250855,Local government building grounds,5/21/2012 15:17
1004249,Burnet Road Farmers' Market,http://www.funkytonkfarmersmarket.com,https://www.facebook.com/funkytonkfarmersmarket,,,,6701 Burnet Road Market,Austin,Austin,Texas,78757,,Sat: 9:00 AM-1:00 PM;,,,,,,,-97.7018,30.4258,Private business parking lot,4/2/2014 11:40
1004250,Tripoli Farmers Market,,,,,,Swimming pool parking lot,Tripoli,Bremer,Iowa,50676,,,,,,,,,-92.2582,42.8056,,2009
1004251,El Cerrito Farmers Market,http://www.elcerritoplaza.com,,,,,El Cerrito Plaza,El Cerrito,Contra Costa,California,94596,,,,,,,,,-122.3,37.8997,,2009
1004255,City of Loveland Farmers Market,http://www.cityofloveland.org/farmersmarket,https://www.facebook.com/cityoflovelandfarmersmarket,https://twitter.com/NoCOFarmersMrkt,,,700 S. Railroad,Loveland,Larimer,Colorado,80537,06/28/2015 to 09/27/2015,Sun: 9:00 AM-1:30 PM;,,,,,,,-105.078491,40.387536,,3/19/2015 11:37
1004256,Waretown Farmers Market,http://www.townshipofocean.org,,,,,Route 532,Waretown,Ocean,New Jersey,,June to October,Tue:11:00 am - 5:00 pm;,,,,,,,-74.1974,39.7873,Private business parking lot,4/13/2011 15:42
1004257,Deposit Farmers' Market,http://www.ccedelaware.org,,,,,107 2nd Street,Deposit,Delaware,New York,13754,08/18/2016 to 09/15/2016,Thu: 10:00 AM-2:00 PM;,,,,,,,-75.42491,42.06229,,6/28/2016 8:36
1004258,Sidney Farmers' Market,http://www.ccedelaware.org,https://www.facebook.com/Sidney-Farmers-Market-190544804676373/,,,,89 Main Street,Sidney,Delaware,New York,13838,06/01/2016 to 08/30/2016,Tue: 2:00 PM-6:00 PM;,,,,,,,-75.3903,42.3142,,6/28/2016 8:29
1004259,Walton Farmers' Market,http://www.ccedelaware.org,https://www.facebook.com/WaltonFarmersMarket/,,,,2 Titus Place,Walton,Delaware,New York,13856,07/06/2016 to 10/19/2016,Wed: 10:00 AM-2:00 PM;,,,,,,,-75.127915,42.1646379,,6/28/2016 8:35
1004260,STANLEY FARMERS MARKET,,,,,,,STANLEY,Chippewa,Wisconsin,,,,,,,,,,-90.9366,44.9598,,2011
1004263,Elko Farmers' Market,,https://www.facebook.com/groups/496167037104692/,,,,10012 Hwy. 78,Elko,Barnwell,South Carolina,29826,05/11/2013 to 10/12/2013,Sat: 8:00 AM-2:00 PM;,,,,,,,-81.379214,33.380738,Other,3/14/2014 14:52
1004266,North Atherton Farmers Market,http://www.nathertonmarket.com,https://www.facebook.com/pages/North-Atherton-Farmers-Market/115271871855499,,,,2615 Greentech Drive,State College,Centre,Pennsylvania,16803,05/09/2015 to 11/07/2015,Sat: 10:00 AM-2:00 PM;,,,,,,,-77.92403,40.813582,,3/19/2015 11:38
1004267,Rockbridge Farmers' Market,,https://www.facebook.com/pages/Rockbridge-Farmers-Market/134687889939243,,,,487 Maury River Road,Lexington,Rockbridge,Virginia,24450,05/02/2015 to 10/31/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-79.42302,37.806665,,3/19/2015 13:04
1004268,Emmett Farmers Market,http://www.EmmettFarmersMarket.com,,,,,Blaser Park at  Washington Ave (Hwy 52),Emmett,Gem,Idaho,83617,"April 28, 2012 to October 31, 2012",Wed:3:00 PM - 7:00 PM;Sat:9:00 AM - 1:00 PM;,,,,,,,-116.500558,43.876265,Other,4/25/2012 12:38
1004269,Glover Park-Burleith Farmers' Market,http://www.communityfoodpartners.com,https://www.facebook.com/pages/Glover-Park-and-Burleith-Farmers-Market/107294385745?fref=ts,https://twitter.com/GPBFarmMarket,,,1819 35th St. NW,Washington,District of Columbia,District of Columbia,20007,05/16/2015 to 11/21/2015,Sat: 9:00 AM-1:00 PM;,,,,,,,-77.0683,38.9158,,4/6/2015 12:29
1004270,Lewisburg Farmer's Market,http://www.lewisburgfarmersmarket.com,https://www.facebook.com/LewisburgFarmersMarket,,,,214 E. Washington St.,Lewisburg,Greenbrier,West Virginia,24901,04/01/2012 to 10/29/2016,Sat: 8:30 AM-1:00 PM;,,,,,,,-80.443128,37.800849,,7/7/2016 20:47
1004271,Charlevoix Farmers Market,http://www.charlevoixmainstreet.org,https://www.facebook.com/CharlevoixFarmersMarket,https://twitter.com/MChrisLeese,https://www.youtube.com/watch?v=DW6QtJYCPiU,http://instagram.com/mchrisleese,408 Bridge Street along East Park,Charlevoix,Charlevoix,Michigan,49720,05/05/2016 to 10/06/2016,Thu: 8:00 AM-1:00 PM;,10/13/2016 to 11/22/2016,Thu: 3:00 PM-6:00 PM;,,,,,-85.2584,45.316373,,6/27/2016 15:42
1004272,Peachtree Road Farmers Market,http://www.peachtreeroadfarmersmarket.com,https://www.facebook.com/PtreeFarmersMkt,https://twitter.com/PtreeFarmersMkt,,www.peachtreeroadfarmersmarket.blogspot.com,2744 Peachtree Rd,Atlanta,Fulton,Georgia,30305,04/11/2015 to 12/19/2015,Sat: 8:30 AM-12:00 PM;,,,,,,,-84.386034,33.831906,,3/19/2015 13:23
1004274,Bluegrass Global Growers Market,http://www.americanacc.org,https://www.facebook.com/kentuckyRAPP,https://twitter.com/RAPPky,,,4801 Southside Drive,Louisville,Jefferson,Kentucky,40214,07/16/2013 to 10/29/2013,Tue: 5:30 PM-8:30 PM;,,,,,,,-85.763805,38.178432,,6/10/2013 14:22
1004275,Farmers Market at Christopher Newport University,,www.facebook.com/pages/Farmers-Market-at-CNU/144989902236428,,,,1 Avenue of the Arts,Newport News,Newport News,Virginia,23606,March to November,,,,,,,,-76.493382,37.062506,Educational institution,5/14/2012 11:46
1004276,Downtown Buffalo Country Market,http://www.buffaloplace.com,,,,,Main Street at Court and Church Street,Buffalo,Erie,New York,14203,May to October,Tue:8:00 AM - 2:30 PM;Thu:8:00 AM - 2:30 PM;,,,,,,,-78.87492,42.88417,Other,4/26/2012 15:14
1004278,Sylacauga Farmers Market,http://www.SYLACAUGAFARMERSMARKET.ORG,,,,,"423 North Norton Ave, Blue Bell Park",Sylacauga,Talladega,Alabama,35150,,Fri: 7:30 AM-1:00 PM;,,,,,,,-86.251829,33.173631,Local government building grounds,6/17/2013 15:59
1004279,South Haven Farmers Market,http://www.southhavenfarmersmarket.com,,,,,Huron Street,South,Van Buren,Michigan,49090,,,,,,,,,-86.2723,42.4019,,Jun 15 2010  3:02PM
1004280,Drake Farmers Market,,,,,,Main St-6th Ave,Drake,McHenry,North Dakota,58736,July to October,Tue:5:00 PM - 7:00 PM;,,,,,,,-100.371695,47.927228,Other,4/29/2012 15:54
1004281,Burrillville Farmers Market,http://www.burrillvillefarmersmarket.org.,https://www.facebook.com/pages/Burrillville-Farmers-Market/65478021959,,,,75 Tinkham Lane,Harrisville,Providence,Rhode Island,2830,05/17/2014 to 10/18/2014,Sat: 9:30 AM-12:30 PM;,,,,,,,-71.6746257,41.9647617,Local government building grounds,4/22/2014 21:25
1004282,Clayton Farmers Market,,,,,,,Clayton,Polk,Wisconsin,54004,,,,,,,,,-91.1028,42.9064,,2009
1004283,Mundelein Farmers Market,http://www.mundelein.org/farmers_market,www.facebook.com/MundeleinMarket,https://twitter.com/MundeleinMarket,,,469 N. Seymour Avenue,Mundelein,Lake,Illinois,60060,06/14/2013 to 10/11/2013,Fri: 3:00 PM-7:00 PM;,,,,,,,-88.0025283,42.2709425,Private business parking lot,6/12/2013 10:38
1004285,Ware Farmers' Market,http://www.warefarmersmarket.org,,,,,West Street next to CVS,Ware,Hampshire,Massachusetts,1082,May to October,Sat:10:00 AM - 1:00 PM;,,,,,,,-72.25011,42.25655,Private business parking lot,5/7/2012 11:26
1004286,Farmer's Market Oceanside,http://www.farmersmarketoceanside.com,,,,,2999 Ocean Drive,Vero Beach,Indian River,Florida,32963,,,,,,,,,-80.3554,27.6497,,Apr 26 2010  6:03PM
1004289,Milford Farmers Market,http://www.milfordfarmersmarket.org,https://www.facebook.com/pages/Milford-Farmers-Market/93544778955,,,,,Milford,Oakland,Michigan,48381,05/07/2015 to 10/15/2015,Thu: 3:00 PM-8:00 PM;,,,,,,,-83.599662,42.589528,,4/16/2015 20:28
1004290,River District Marketplace,,,,,,,Wausau,Marathon,Wisconsin,54403,,,,,,,,,-92.6256,44.856,,2009
1004291,Titusville Open-Air Market,,https://www.facebook.com/titusvilleopenairmarket/?ref=aymt_homepage_panel,,,,Corner of S. Martin & Diamond St.,Titusville,Crawford,Pennsylvania,16354,06/21/2014 to 10/25/2014,Tue: 9:00 AM-2:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,-79.671438,41.626744,,7/7/2016 12:42
1004293,South Wayne Farmer's Market,,,,,,Old Hwy 11,South Wayne,Lafayette,Wisconsin,,,,,,,,,,-89.8701,42.5692,,2011
1004295,Wilmington CFM,,,,,,Avalon and L St.,Wilminton,Los Angeles,California,90744,,,,,,,,,-118.263,33.7867,,2009
1004296,Wiregrass Farmers Market,http://www.wiregrassfarmersmarket.wordpress.com/,,,,,1392 Whiddon Mill Rd.,Tifton,Tift,Georgia,31793,April to October,Sat:9:00 AM - 12:00 PM;,,,,,,,-83.533784,31.464378,Educational institution,5/29/2012 16:44
1004297,MONTEVALLO FARMERS MARKET,,https://www.facebook.com/montevallofarmersmarket,,,,Main St. and Middle Street,MONTEVALLO,Shelby,Alabama,35115,06/03/2013 to 08/05/2013,Mon: 3:00 PM-6:00 PM;,,,,,,,-86.862893,33.099545,Private business parking lot,4/1/2014 15:30
1004298,Bothell Farmers Market,http://www.countryvillagebothell.com/farmersmarket,,,,,23718 Bothell Everett Highway,Bothell,Snohomish,Washington,98021,06/06/2014 to 10/03/2014,Fri: 12:00 PM-6:00 PM;,,,,,,,-122.221699,47.782323,Private business parking lot,4/24/2014 13:49
1004299,Cadiz Trigg County Farmer's Market,,https://www.facebook.com/cadiztriggfarmersmarket,,,,70 Main Street  Downtown Cadiz,Cadiz,Trigg,Kentucky,42211,04/04/2015 to 09/26/2015,Wed: 7:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-87.83619,36.862713,,4/9/2015 15:24
1004300,Augusta Farmers' Market at Mill Park,http://www.augustamaine.gov/index.asp?Type=B_BASIC&SEC={FFE91C07-6389-4065-B49A-6EEF08D7D3B5}&DE=,,,,,1 Water St. Mill Park,Augusta,Kennebec,Maine,4330,,,,,,,,,-69.772623,44.321617,,3/31/2014 16:58
1004302,City of Albertville Farmers Market,http://www.cityofalbertville.com,,,,,Main Street- downtown,Albertville,Marshall,Alabama,35950,04/01/2013 to 10/31/2013,,,,,,,,-86.206775,34.267096,Local government building grounds,6/17/2013 11:16
1004303,Pekin Downtown Farmers Market,http://www.pekinmainstreet.com,,,,,17 S. Capitol St.,Pekin,Tazewell,Illinois,61554,,,,,,,,,-89.6495,40.5682,,2009
1004304,Mount Holly Farmers Market,http://www.homegrownmountholly.com,https://www.facebook.com/pages/Mount-Holly-Farmers-Market/,,,,226 South Main Street,Mount Holly,Gaston,North Carolina,28120,05/14/2016 to 08/27/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-81.01679,35.294871,,7/27/2016 15:05
1004314,Ft. Wayne's Farmers Market,,https://www.facebook.com/ftwaynesfm,https://twitter.com/FWfarmersmarket,,,Corner of Wayne and Barr St.  Fort Wayne,Fort Wayne,Allen,Indiana,46805,06/01/2016 to 10/01/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-85.135947,41.078561,,7/1/2016 16:07
1004315,Scottsbluff Farmers Market,,,,,,18th & Broadway,Scottsbluff,Scotts Bluff,Nebraska,69361,,,,,,,,,-103.663,41.8645,,2009
1004317,Cassville Farmers Market,,,,,,Riverside Park,Cassville,Grant,Wisconsin,53806,,,,,,,,,-90.986,42.7262,,2009
1004318,Springville Farmers' Market,http://www.springville-sedc.org,,,,,304 Broadway,Springville,Linn,Iowa,52336,May to August,Tue:4:00 PM - 6:00 PM;,November to December,Sat:9:00 AM - 11:00 AM;,,,,,-91.442835,42.060748,Local government building grounds,5/14/2012 18:15
1004319,Local Harvest Farmers Mkt at the Longmeadow Shops,,https://www.facebook.com/TazewellFarmersMarket,,,,666 Bliss St,Longmeadow,Hampden,Massachusetts,,June to October,Thu:2:00 PM - 7:00 PM;,,,,,,,-72.55693,42.056558,Other,5/9/2012 21:22
1004320,Berkshire Area Farmers Market,,,,,,Mall Road,Lanesboro,Berkshire,Massachusetts,,May to November,Wed:8:00 AM - 2:00 PM;Sat:8:00 AM - 2:00 PM;,,,,,,,-73.207,42.49,Other,8/14/2012 14:51
1004321,Good Living Marketplace,http://www.hartsvilledowntown.org,,,,,"Cargill Way, between 4th and 5th Streets",Hartsville,Darlington,South Carolina,29551,April to November,Sat:9:00 AM - 1:00 PM;,January to March,Sat:11:00 AM - 3:00 PM;,December to December,Sat:9:00 AM - 2:00 PM;,,,-80.071428,34.373868,Closed-off public street,5/2/2012 11:51
1004322,Yancys Farmers Market,,,,,,6235 Coutny Rd. 23,ORLAND,Glenn,California,,,,,,,,,,-122.226,39.7142,,2011
1004324,Groton Farmers Market,http://www.grotonfarmersmarket.org ,https://www.facebook.com/pages/Groton-Farmers-Market/79101905869,,,,160 chicopee row,Groton Ma,Middlesex,Massachusetts,1450,07/11/2014 to 10/10/2014,,,,,,,,-71.550179,42.626633,Local government building grounds,3/18/2014 21:16
1004326,Downtown Tifton Farmers' Market,http://downtowntifton.com/?page_id=9,"https://www.facebook.com/DowntownTiftonFarmersMarket""or""www.downtowntifton.com",,,,120 S. Tift Ave.,Tifton,Tift,Georgia,31794,05/18/2013 to 10/12/2013,Sat: 9:00 AM-12:30 PM;,,,,,,,-83.508489,31.452692,Local government building grounds,7/2/2013 11:56
1004327,Johnston County Produce Market,,,,,,"1410 S. Brightleaf Blvd., (Hwy 301)",Smithfield,Johnston,North Carolina,27577,,,,,,,,,-78.3464,35.5023,,2009
1004328,Gardena Saturday Farmers Market,http://www.cafarmersmarkets.org,,,,,13000 Van Ness,Los Angeles,Los Angeles,California,90047,,,,,,,,,-118.318,33.931,,2009
1004329,Gardena Wednesday Farmers Market,http://www.cafarmersmarkets.org,,,,,1670 West 162 at La Salle,Los Angeles,Los Angeles,California,90047,,,,,,,,,-118.306,33.8841,,2009
1004330,L.A. Adams/Vermont Farmers Market,http://www.farmernet.com,,,,,"1432 W. Adams, St. Agnes Catholic Church",Los Angeles,Los Angeles,California,90007,,,,,,,,,-118.292,34.0324,,2009
1004332,MENTONE FARMERS MARKET,,,,,,6139 Alabama 117,MENTONE,DEKALB,Alabama,35984,,,,,,,,,-85.589,34.5791,,2011
1004334,The Market at 6000 Goodlette,http://www.nnumc.org/ministries/atmarket/farmersmarket.htm,,,,,6000 Goodlette Road,Naples,Collier,Florida,,,,,,,,,,-81.7917,26.2147,,2009
1004336,Hillsboro Tuesday Marketplace,http://www.tuesdaymarketplace.org,https://www.facebook.com/tuesdaymarketplace,https://twitter.com/HillsboroTueMkt,,,E MAIN ST and 2ND AVE,Hillsboro,Washington,Oregon,97124,06/10/2014 to 08/26/2014,Tue: 5:00 PM-8:30 PM;,,,,,,,-122.9879506,45.5226576,Closed-off public street,3/31/2014 16:26
1004337,Shoreview Farmers Market,http://www.shoreviewcommunitycenter.com,www.facebook.com/shoreviewcommunitycenter,,,,4580 Victoria Street North,Shoreview,Ramsey,Minnesota,55126,06/11/2013 to 10/22/2013,Tue: 3:00 PM-7:00 PM;,11/06/2013 to 11/06/2013,Wed: 3:00 PM-6:00 PM;,12/04/2013 to 12/04/2013,Wed: 3:00 PM-7:00 PM;,,,-93.1308,45.0803,Local government building grounds,6/19/2013 13:01
1004344,Villa Park French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/villaparkfrenchmarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/,E Park Blvd at S Ardmore Ave.,Villa Park,DuPage,Illinois,60181,05/01/2016 to 10/30/2016,Sun: 8:00 AM-1:00 PM;,,,,,,,-87.9789622,41.8833347,,6/27/2016 16:48
1004347,Wheaton French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/BensidounFrenchMarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/,200 S Main St.,Wheaton,DuPage,Illinois,60187,04/16/2016 to 11/12/2016,Sat: 8:00 AM-2:00 PM;,,,,,,,-88.1066285,41.864176,,6/27/2016 16:17
