FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,updateTime
1001330,Community Farmers Market of Tamarac,,,,,,University at Southgate,Tamarac,Broward,Florida,33321,January to December,sun:9:00 AM - 2:00 PM;,,,,,,,-80.252796,26.228856,Local government building grounds,5/17/2012 8:24
1001331,Community Farmers Market of Plantation,,,,,,Sunrise at 118th,Plantation,Broward,Florida,33322,January to December,Sat:8:00 AM - 2:00 PM;,,,,,,,-80.3059125,26.1458909,Local government building grounds,5/17/2012 8:33
1001333,Broken Bow Farmers Market,,,,,,City Square,Broken Bow,Custer,Nebraska,68822,06/06/2013 to 10/17/2013,Thu: 11:00 AM-;,,,,,,,-99.639859,41.402244,Local government building grounds,4/23/2014 7:48
1001334,Circle Square Commons Farmers' Market,http://www.circlesquarecommonsfarmersmarket.com,,,,,8405 SW 80th Street,Ocala,Marion,Florida,34481,,,,,,,,,-82.2587,29.1056,,2009
1001335,Lyons Falls Farmers' Market,,,,,,"6904 Laura Street, Riverside Park",Lyons Falls,Lewis,New York,13368,06/17/2014 to 10/07/2014,Tue: 12:00 PM-6:00 PM;,,,,,,,-75.356929,43.614659,Other,3/31/2014 16:34
1001336,Concordia Farmers’,,,,,,Courthouse Square - 1815 M St.,Belleville,Republic,Kansas,66935,,,,,,,,,-97.6304,39.8236,,May 13 2010  1:18AM
1001337,Concordia Farmers Market,,,,,,11th Street and Washington,Concordia,,Kansas,66901,,,,,,,,,-97.661,39.5665,,2009
1001338,Mount Morris Farmers Market,,,,,,117 Main St,Mt. Morris,Ogle,Illinois,61054,,,,,,,,,-89.4357,42.0485,,2009
1001339,Dansville Farmers Market,,,,,,"Airport Hanger parking lot, 50 Maple Ave.",Dansville,Livingston,New York,,,,,,,,,,-77.7084,42.566,,2009
1001340,Mount Morris Farmers Market,,,,,,"Village Hall Parking Lot, 117 Main St",Mount Morris,Livingston,New York,,,,,,,,,,-77.8726,42.7242,,2009
1001341,Mount Morris Village Farmers Market,,,,,,30 E. State St.,Dansville,Livingston,New York,14437,,,,,,,,,-77.7046,42.5595,,2011
1001342,Caldwell County Farmers Market,,,,,,5936 Rock Falls Road,Lenoir,Caldwell,North Carolina,28645,,,,,,,,,-81.5386,35.9166,,2009
1001343,Sunday Market,,,,,,Downtown on 6th and Sherman,Couer d'Alene,Kootenai,Idaho,83814,,,,,,,,,-116.778,47.6735,,2009
1001345,Germantown Farmers Market,,,,,,Village Hill,Germantown,Washington,Wisconsin,53090,,,,,,,,,-88.1206,43.2205,,2009
1001347,Yelm Farmers Market,http://yelmfarmersmarket.com,https://www.facebook.com/YelmFarmersMarket,,,,17835 SR 507 SE,Yelm,Thurston,Washington,98597,05/31/2015 to 10/25/2015,Sun: 10:00 AM-3:00 PM;,,,,,,,-122.560555,46.932852,,7/27/2015 12:33
1001349,Auburn Farmers Market,,,,,,Courthouse Square,Auburn,Placer,Indiana,46706,,,,,,,,,-85.0514,41.3606,,2009
1001350,South Bend Farmers Market,,,,,,1105 Northside Blvd.,South Bend,St. Joseph,Indiana,46615,,,,,,,,,-86.2098,41.6746,,2009
1001352,Glendora Farmers Market,http://www.gfma.org,,,,,Glendora Ave. & Foothill Blvd.,Glendora,Los Angeles,California,91741,,,,,,,,,-117.865,34.1352,,2009
1001353,Fort Street near Wilcox Park,,,,,,In front of Macy's,Honolulu,Honolulu,Hawaii,96814,,,,,,,,,-157.862,21.3093,,2009
1001355,Spencer Creek Community Growers' Market,http://www.spencercreekmarket.org/market,Spencer Creek Community Growers Market,,,,86013 Lorane Hwy.,Eugene,Lane,Oregon,97405,06/04/2016 to 10/08/2016,Sat: 10:00 AM-2:00 PM;,,,,,,,-123.153402,43.99567,,6/27/2016 13:18
1001356,Delhi Farmers Market,,,,,,"Court House Square, Main St,",Delhi,Delaware,New York,13753,06/04/2014 to 09/24/2014,Wed: 9:00 AM-2:00 PM;,,,,,,,-74.914327,42.2792339,Local government building grounds,5/23/2014 10:34
1001357,St. Johns Farmers Market,http://www.sjfarmersmarket.com,https://www.facebook.com/stjohnsfarmersmarket,,,,"The St Johns Plaza, N Lombard and N Philadelphia",St. Johns (Portland),Multnomah,Oregon,97203,05/31/2014 to 10/25/2014,Sat: 9:00 AM-2:00 PM;,,,,,,,-122.755,45.5898,Local government building grounds,4/2/2014 18:29
1001359,Coffe County Farmers Market,,,,,,Fort Street behind Coffee Coun,Manchester,Coffee,Tennessee,37355,,,,,,,,,-86.0862,35.5027,,2009
1001360,Ravenna Farmers Market,,,,,,200 South Grand Avenue,Ravenna,Buffalo,Nebraska,68869,June to September,Thu:5:00 pm - 7:00 pm;,,,,,,,-98.9127,41.0247,Closed-off public street,4/26/2011 8:20
1001362,Butte Farmers Market,http://www.mainstrreetbutte.org/fmarket.htm,https://www.facebook.com/ButteFM,,,,Uptown Butte,Butte,Silver Bow,Montana,59701,05/21/2016 to 10/08/2016,Sat: 8:30 AM-1:00 PM;,,,,,,,-112.5364,46.01269,,7/7/2016 6:20
1001363,Lowndes County Farmers Market,,,,,,Highway 21 South,Hayneville,Lowndes,Alabama,36040,,,,,,,,,-86.6811,32.1887,,2009
1001365,La Marqueta Farmers Market,,,,,,"La Marqueta, E. 115th St & Park Ave, E. Harlem",New York City,New York,New York,,,,,,,,,,-73.9438,40.7983,,May  5 2010  2:03PM
1001366,La Marqueta,,,,,,1607 Park avenue,Manhattan,New York,New York,10029,,,,,,,,,-73.9437,40.7982,,May  5 2010  2:02PM
1001367,American National Bank Downtown Farmers Market Festival,,,,,,5th and Rood Avenue,Grand Junction,,Colorado,,,,,,,,,,-108.564,39.0682,,2011
1001368,Bullock County Farmers Market,,,,,,Union Springs Nutrition Site,Union Springs,Bullock,Alabama,36089,,,,,,,,,-85.7184,32.1452,,Apr 20 2010 11:26AM
1001369,Greene/Sumter County Farmers' Market Cooperative,,https://www.facebook.com/gscfmcoop,,,,137 Furse Ave,Eutaw,Greene,Alabama,35462,03/01/2012 to 10/31/2012,,,,,,,,-87.8816179,32.8340744,Local government building grounds,3/25/2014 15:28
1001370,WARRICK COUNTY FARMERS' MARKET ASSOCIATION,http://www.ces.purdue.edu/Warrick/.htm,,,,,611 West Main Street,Boonville,Warrick,Indiana,47601,June to October,Sat:7:30 AM - 12:00 PM;,,,,,,,-87.28047,38.05008,Local government building grounds,4/26/2012 15:23
1001371,Brooks Farm Market,,,,,,,Baker,,Florida,,,,,,,,,,-91.1655,30.5929,,Jun  7 2010 10:49AM
1001372,Okaloosa County Farmers Market,,,,,,1958 Lewis Turner Boulevard,Fort Walton Beach,Okaloosa,Florida,32547,,,,,,,,,-86.6187,30.4654,,Apr 19 2010 11:44AM
1001373,Fort Walton Beach Farmers Market,,,,,,1976 Lewis Turner Blvd.,Fort Walton Beach,Okaloosa,Florida,32547,,,,,,,,,-86.6146,30.4691,,Jun  7 2010  9:58AM
1001375,Spring Creek Market,,,,,,,Killdeer,Dunn,North Dakota,,,,,,,,,,-102.908,47.4174,,2009
1001377,Northglenn Mall Farmers market,http://www.millerfarms.net,,,,,104th & I-25 Northglenn Mall,Northglenn,Adams,Colorado,80035,06/08/2014 to 10/26/2014,Sun: 10:00 AM-4:00 PM;,,,,,,,-104.991182,39.889155,Private business parking lot,3/14/2014 11:27
1001378,Village of Fishkill Farmers Market,http://www.vofishkill.gov,,,,,main street at cary avenue,fishkill,Dutchess,New York,12524,05/23/2013 to 10/24/2013,Thu: 9:00 AM-3:00 PM;,,,,,,,-73.905861,41.532443,Private business parking lot,3/16/2014 15:49
1001382,W. Covina Tuesday CFM,,,,,,Garvey and Vincent Streets,W. Covina,Los Angeles,California,,,,,,,,,,-117.926,34.074,,2009
1001383,W. Covina Saturday CFM,,,,,,W. Covina Parkway & California Ave.,W. Covina,Los Angeles,California,,,,,,,,,,-117.93,34.0686,,2009
1001386,Scotland County Farmers Market,,,,,,Courthouse Square,Memphis,Scotland,Missouri,63555,05/14/2015 to 10/22/2015,Thu: 3:00 PM-6:00 PM;,,,,,,,-92.1703,40.4581,,3/19/2015 12:05
1001388,Elizabethtown Farmers' Market,http://www.adirondackfarmersmarket.com,,,,,behind Adirondack History Center Museum,Elizabethtown,Essex,New York,,05/16/2014 to 10/10/2014,Fri: 9:00 AM-1:00 PM;,,,,,,,-73.590621,44.215607,Educational institution,5/23/2014 10:28
1001389,"Oklahoma Dept. of Agriculture, Food, and Forestry (ODAFF) Farmers' Market",,,,,,2800 N Lincoln Blvd.,Oklahoma City,Oklahoma,Oklahoma,73105,January to December,Tue:12:00 PM - 5:30 PM;,,,,,,,-97.5024,35.4976,Federal/State government building grounds,5/16/2012 15:13
1001390,Co-op Farmers Market,http://www.newarknaturalfoods.com/farmers-market/,https://www.facebook.com/coopfarmersmarket,https://twitter.com/coop_farmer_mkt,,,230 E. Main Street,Newark,New Castle,Delaware,19711,05/03/2015 to 11/22/2015,Sun: 9:30 AM-2:00 PM;,,,,,,,-75.743782,39.684694,,6/28/2016 15:28
1001392,Monroe County Farmers' Market,,,,,,Monroe County Courthouse in downtown Paris MO,Paris,Monroe,Missouri,65275,,,,,,,,,-92.0013,39.4809,,2009
1001393,Ada Farmer's Market,,,,,,12th Street and Townsend,Ada,Pontotoc,Oklahoma,74820,04/01/2010 to 11/31/2010,Wed: 7:00 AM-;Sat: 7:00 AM-;,,,,,,,-96.679869,34.773589,Private business parking lot,4/2/2014 10:18
1001394,UMD Market Day in the Plaza: LSSFA Farmers Market. Art Bazaar. Live Music.,,https://www.facebook.com/umdmarketday,https://twitter.com/umdmarketday,http://www.youtube.com/user/2bloominart/videos,,1120 Kirby Drive: U of MN Duluth Campus,Duluth,St. Louis,Minnesota,55812,05/17/2016 to 09/27/2016,Wed: 12:00 PM-4:00 PM;,,,,,,,-92.085455,46.8184393,,6/28/2016 11:44
1001395,Keyser Farmers Market-Fort Ashby Farmers Market,,,,,,Across from Mineral County Fairgrounds,Keyser,Mineral,West Virginia,26726,,,,,,,,,-78.7613,39.4967,,2009
1001397,Canton Farmers Market,http://www.cantonhdl.com,,,,,130 E Main Street,Canton,Cherokee,Georgia,30114,May to September,Sat:8:00 AM - 12:00 PM;,,,,,,,-84.490904,34.236863,Local government building grounds,7/19/2012 11:35
1001398,Hastings Farmers Market,,,,,,Corner of State and Church Streets,Hastings,Barry,Michigan,49058,May to October,Sat:9:00 am - 1:00 pm;,,,,,,,-85.2891,42.6483,Local government building grounds,5/3/2011 11:47
1001399,Las Vegas Farmers Market - Bruce Trent Park,,https://www.facebook.com/?ref=tn_tnmn#!/LasVegasFarmersMarket,,,"Twitter , instagram",Bruce Trent Park-1600 N. Rampart,Las Vegas,Clark,Nevada,89134,01/01/2016 to 12/21/2016,Wed: 4:00 PM-8:00 PM;,,,,,,,-115.287483,36.187897,,6/27/2016 14:01
1001400,Las Vegas Farmers Market - Gardens Park,http://www.lasvegasfarmersmarket.com,https://www.facebook.com/LasVegasFarmersMarket?sk=messages_inbox&action=read&tid=id.302940493170834,,,"Twitter , instagram", Gardens Park-10401 Garden Park Drive,Las Vegas,Clark,Nevada,89135,01/01/2016 to 12/01/2017,Thu: 4:00 PM-8:00 PM;,,,,,,,-115.321674,36.126792,,6/27/2016 13:56
1001401,Las Vegas Farmers Market - Floyd Lamb Park,http://Www.lasvegasfarmersmarket.com,https://www.facebook.com/LasVegasFarmersMarket?sk=messages_inbox&action=read&tid=id.302940493170834,,,,9200 Tule Springs Road,Las Vegas,Clark,Nevada,89131,01/01/2016 to 12/01/2016,Sat: 10:00 AM-2:00 PM;,,,,,,,-115.271823,36.319698,,6/27/2016 13:45
1001403,Beaverton Farmers Market,http://www.beavertonfarmersmarket.com,https://www.facebook.com/pages/Beaverton-Farmers-Market/157043335073?ref=hl,,,,Hall Blvd.,Beaverton,Washington,Oregon,97075,05/02/2015 to 09/24/2016,Sat: 8:00 AM-1:30 PM;,10/3/2015,Sat: 9:00 AM-1:30 PM;,02/01/2016 to 04/01/2016,Sat: 10:00 AM-1:30 PM;,,,-122.805002,45.484265,,7/7/2016 17:12
1001404,Kennett Square Farmer's Market,http://www.historickennettsquare.com/farmers,,,,,101 East State Street,Kennett Square,Chester,Pennsylvania,19348,January to December,Fri:2:00 pm - 6:00 pm;,,,,,,,-75.71158,39.84707,Other,5/7/2012 11:14
1001405,Farmington Farmers Market,http://Chamber@growingfarmington.com,https://www.facebook.com/farmingtonfarmersmarket,,,,VFW on Karsch Blvd(Hwy 32),Farmington,St. Francois,Missouri,63640,04/12/2014 to 10/29/2014,Sat: 7:00 AM-12:00 PM;,,,,,,,-90.407528,37.78189,Private business parking lot,8/7/2014 8:52
1001406,Wayne County Farmers Market I,,,,,,125 West Columbia Avenue,Monticello,Wayne,Kentucky,42633,,,,,,,,,-84.8568,36.7572,,2009
1001408,Indian Orchard Farmers Market,,,,,,"Hampden Bank, 187 Main Street",Indian Orchard,Hampden,Massachusetts,,,,,,,,,,-72.5014,42.1592,,2009
1001410,Downtown City Market,http://www.dsfair.com,,,,,6th & Cherry Streets,Winston Salem,Forsyth,North Carolina,27109,,,,,,,,,-80.2476,36.1012,,2009
1001412,Nipomo Certified Farmers' Market,http://www.nipomofarmersmarket.com,,,,,1645 Trilogy Parkway,Nipomo,San Luis Obispo,California,93444,01/01/2015 to 12/31/2015,Sun: 11:30 AM-2:30 PM;,,,,,,,-120.552313,35.030541,,3/19/2015 20:34
1001414,Surry Farmers Market,,,,,,Courthouse Square,Surry,Surry,Virginia,23883,,,,,,,,,-76.8349,37.1384,,2009
1001417,Tracy Wednesday CFM,,,,,,333 Civic Center Plaza,Tracy,San Joaquin,California,,,,,,,,,,-121.419,37.7378,,2011
1001422,Sustainable Westford - Westford Farmers Market,http://www.WestfordFarmersMarket.com,https://www.facebook.com/WestfordFarmersMarket/,,,,"Westford Town Common, at the intersections of Main Street, Lincoln Street, and Boston Road.",Westford,Middlesex,Massachusetts,1886,06/16/2015 to 10/27/2015,Tue: 2:30 PM-6:30 PM;,,,,,,,-71.43869,42.58109,,8/26/2016 13:59
1001423,Walkersville Farmers Market,,,,,,9224 Devilbiss Bridge Road,Frederick,Frederick,Maryland,,,,,,,,,,-77.3721,39.5188,,2009
1001424,Bernardston Farmers' Market,,https://www.facebook.com/pages/Bernardston-Farmers-Market-Sat-10-1/250630118284345,,,,58 Church St.,Bernardston,Franklin,Massachusetts,1337,05/31/2014 to ,Sat: 10:00 AM-1:00 PM;,,,,,,,-72.5489526,42.6710011,"Faith-based institution (e.g., church, mosque, synagogue, temple)",4/24/2014 9:18
1001425,Johnstown Farmers' Market,,,,,,S. Main Street and Coshocton St.,Johnstown,Licking,Ohio,43031,06/14/2014 to 09/13/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-82.684856,40.153858,Local government building grounds,4/23/2014 7:45
1001426,Custer Farmers Market,,,,,,Mt Rushmore Rd,Custer City,Custer,South Dakota,57730,06/07/2014 to 10/11/2014,Sat: 8:00 AM-12:30 PM;,,,,,,,-103.60143,43.765621,Other,3/15/2014 23:58
1001427,Gothenburg Farmers Market,,,,,,Lake Avenue,Gothenburg,Dawson,Nebraska,69138,,,,,,,,,-99.9578,40.8938,,2009
1001429,Orofino Farmers Market,,https://www.facebook.com/pages/Orofino-Farmers-Market/139500116131731,,,,,Orofino,Clearwater,Idaho,83544,06/07/2016 to 10/11/2016,Tue: 11:00 AM-4:00 PM;,,,,,,,-116.256659,46.478448,,5/20/2016 14:42
1001430,Lincoln Farmers' Market,,,,,,5 Bagley Mountain Rd.,Lincoln,Penobscot,Maine,,,,,,,,,,-68.4267,45.4264,,2009
1001431,Marlboro County Farmers Market,,,,,,500 Broad Street,Bennettsville,Marlboro,South Carolina,29512,April to September,Tue:1:00 PM - 7:00 PM;Thu:1:00 PM - 7:00 PM;Sat:7:00 AM - 1:00 PM;,October to December,Sat:7:00 AM - 1:00 PM;,,,,,-79.6812,34.61099,Local government building grounds,4/25/2012 15:21
1001432,Cheraw Farmers Market,,https://www.facebook.com/CHERAWFAMERSMARKET,,,,101 Front Street,Cheraw,Chesterfield,South Carolina,29520,,,,,,,,,-79.880519,34.697158,Local government building grounds,5/14/2014 12:51
1001435,Jackson (MO) Farmer's Market,,https://www.facebook.com/JacksonMoFarmersMarket?ref=br_tf,,,,"City Park off Independence Street, Band Shell parking lot",Jackson,Cape Girardeau,Missouri,63755,05/07/2013 to 09/24/2013,Tue: 3:00 AM-6:00 PM;,,,,,,,-89.673157,37.39263,Local government building grounds,6/18/2013 13:51
1001436,Lindon Farmers Market,,,,,,60 N. State Street,Lindon,Utah,Utah,84042,,,,,,,,,-111.716,40.3385,,2009
1001437,farmers' market @ Kendall Square,http://www.kendallsquare.org,,,,,500 Kendall Street,Cambridge,Middlesex,Massachusetts,2142,June to September,Thu:11:00 AM - 2:00 PM;,,,,,,,-71.081865,42.363158,Other,5/16/2012 15:02
1001438,Natures Carousel,,,,,,233 South Market St.,Galion,Crawford,Ohio,,,,,,,,,,-82.7894,40.732,,2009
1001439,TS Smith & Sons,http://www.tssmithandsons.com,,,,,8887 Redden Rd,Bridgeville,Sussex,Delaware,19933,April to December,Mon:8:00 AM - 5:00 PM;Tue:8:00 AM - 5:00 PM;Wed:8:00 AM - 5:00 PM;Thu:8:00 AM - 5:00 PM;Fri:8:00 AM - 5:00 PM;Sat:8:00 AM - 5:00 PM;sun:9:00 AM - 3:00 PM;,,,,,,,-75.596967,38.749866,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",5/20/2012 9:51
1001442,Purple Porch Co-op,http://www.purpleporchcoop.com,https://www.facebook.com/PurplePorchCoop,https://twitter.com/purpleporchcoop,www.youtube.com/watch?v=Vp0mLPeWe4M,,123 N. Hill St.,South Bend,St. Joseph,Indiana,46617,,Wed: 5:00 PM-7:00 PM;,06/06/2015 to 10/31/2015,Wed: 5:00 PM-7:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,-86.2428794,41.6767599,,3/19/2015 11:57
1001444,Gordon Farmers Market,,,,,,3rd & Main St.,Gordon,Sheridan,Nebraska,69343,,,,,,,,,-102.203,42.8063,,2009
1001446,Colonial Village Farmers Market,,,,,,1240 S. Alpine,Rockford,Winnebago,Illinois,61108,,,,,,,,,-89.0291,42.2526,,2009
1001447,Carlisle County Farmers Market,,,,,,Highway 51,Bardwell,Carlisle,Kentucky,42023,,,,,,,,,-89.0086,36.869,,2009
1001448,Bakersfield Wall St. Alley Farmers Market,,,,,,30th & F Street,Bakerfield,Kern,California,93309,,,,,,,,,-119.023,35.3867,,1/26/2012 9:49
1001450,Clinica Sierra Vista (Delano),,,,,,1508 Garces Hwy.,Delano,Kern,California,,,,,,,,,,-119.237,35.761,,2011
1001451,Clinica Sierra Vista (Lamont),,,,,,8787 Hall Road,Lamont,Kern,California,,,,,,,,,,-118.908,35.259,,2011
1001452,Earlimart (Tuesday),,,,,,North State Street and Washington Street,Earlimont,Tulare,California,,,,,,,,,,-119.271,35.8844,,2011
1001453,Knightstown Farmers' Market,,,,,,N Washington St,Knightstown,Rush,Indiana,46148,,,,,,,,,-85.5245,39.796,,May 13 2010  8:30PM
1001455,"Foothills Farmers' Market, Inc.",http://www.foothillsfarmersmarket.com,https://www.facebook.com/foothillsfarmersmarket,,,,126 W. Marion Street,Shelby,Cleveland,North Carolina,28150,,Wed: 8:00 AM-12:00 PM;Thu: 4:00 PM-7:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-81.541682,35.292285,,7/27/2015 15:49
1001457,The Rock Ranch Produce ,http://www.therockranch.com,,,,,5020 Barnesville Hwy,The Rock,Upson,Georgia,30285,04/01/2013 to 11/23/2013,Tue: 10:00 AM-5:00 PM;Wed: 10:00 AM-5:00 PM;Thu: 10:00 AM-5:00 PM;Fri: 10:00 AM-5:00 PM;Sat: 10:00 AM-5:00 PM;,,,,,,,-84.2304,32.9647,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",6/27/2013 12:36
1001458,Monona Farmers Market,,,,,,"Gateway Park, 900 S. Main Street",Monona,Clayton,Iowa,52159,,,,,,,,,-91.3898,43.0447,,2009
1001459,Van Wert County Farmers Market,,,,,,Central Avenue & Market Street,Van Wert,Van Wert,Ohio,,,,,,,,,,-84.5807,40.8687,,2009
1001460,Beverly Hills Farmers Market,http://www.beverlyhills.org/farmersmarket,https://www.facebook.com/BHFarmersMarket,,,,9300 Civic Center Drive,Beverly Hills,Los Angeles,California,90210,01/01/2013 to 12/31/2013,Sun: 9:00 AM-1:00 PM;,,,,,,,-118.398907,34.074257,Closed-off public street,3/17/2014 10:52
1001461,South Pasadena Farmers Market,http://www.southpasadenafarmersmarket.org,https://www.facebook.com/pages/South-Pasadena-Farmers-Market/130261473671096,,,,Meridan Ave. and El Centro Street,South Pasadena,Los Angeles,California,91030,03/14/2013 to 11/07/2013,Thu: 4:00 PM-8:00 PM;,11/14/2013 to 03/13/2014,Thu: 4:00 PM-7:00 PM;,,,,,-118.1572818,34.1147385,Closed-off public street,3/31/2014 23:23
1001463,Hendersonville Community Coop Tailgate Market,,,,,,On Old Spartanburg Hwy between Hwy 25 and 176,Hendersonville,Henderson,North Carolina,28792,,,,,,,,,-82.461,35.3187,,2009
1001464,Ramsey Farmer Market,,,,,,14544 Ramsey Pkwy East,Anoka,Anoka,Minnesota,55303,July to October,Thu:3:00 PM - 7:00 PM;,,,,,,,-93.44986,45.234616,,5/24/2012 16:31
1001465,Anoka County Growers Association/ Anoka Market,,,,,,420 E. Main Street,Anoka,Anoka,Minnesota,55303,July to October,Thu:2:00 PM - 5:00 PM;,,,,,,,-93.384261,45.197726,,5/24/2012 15:31
1001467,Snellville Farmers Market,http://www.snellvillefarmersmarket.com,https://www.facebook.com/pages/Snellville-Farmers-Market/347626962230,,,,2342 Oak Road,Snellville,Gwinnett,Georgia,30078,06/03/2016 to 09/24/2016,Sat: 8:30 AM-12:30 PM;,,,,,,,-84.016057,33.8580211,,6/27/2016 13:38
1001473,"Orleans Farmers' Market, Inc.",http://www.orleansfarmersmarket.com,https://www.facebook.com/OrleansFarmersMarket,,,,21 Old Colony Way,Orleans,Barnstable,Massachusetts,2653,05/09/2015 to 11/21/2015,Sat: 8:00 AM-12:00 PM;,,,,,,,-69.99411,41.78727,,3/30/2015 20:59
1001475,East Moline Farmers Market,http://www.growersmarkets.com,,,,,1112 42nd Ave.,East Moline,Rock Island,Illinois,61244,May to October,Wed:8:00 am - 12:00 pm;Sat:8:00 am - 12:00 pm;,,,,,,,-90.4875,41.4798,Private business parking lot,4/20/2011 13:57
1001476,Mercer County Farmers' Market,,,,,,Corner of Hwy 136 & 65 in Princeton MO,Mercer,Mercer,Missouri,64661,,,,,,,,,-93.5767,40.3984,,2009
1001481,Hall County Farmers Market,http://www.hallfarmers.org,,,,,Jesse Jewell Pkwy SE and E Crescent Drive,Gainsville,Hall,Georgia,30503,,,,,,,,,-83.7906,34.3156,,2009
1001482,Wellsville Farmer's Market,,,,,,North Main Street,Wellsville,Allegany,New York,14895,May to September,Thu:12:00 PM - 6:00 PM;,,,,,,,-77.94747,42.120956,Healthcare Institution,6/1/2012 15:57
1001483,Raleigh Downtown Farmers Market,http://www.RaleighEatLocal.com,https://www.facebook.com/RaleighEatLocal,https://twitter.com/RalDTFarmersMkt,,,"400 block of  Fayetteville Street, City Plaza",Raleigh,Wake,North Carolina,27601,04/30/2014 to 10/29/2014,Wed: 10:00 AM-2:00 PM;,,,,,,,-78.639386,35.774302,Closed-off public street,5/13/2014 10:45
